Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/17/2020,ID-NB,Nusa Tenggara Barat,4,0,3,1,4407,229,3550,628,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.76,836.20,0.00,43.45,5.20%,80.55%,,1.00
11/17/2020,ID-NT,Nusa Tenggara Timur,25,0,4,21,866,14,628,224,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,4.62,160.03,0.00,2.59,1.62%,72.52%,2.27,1.00
11/17/2020,ID-PA,Papua,6,0,0,6,9755,137,5030,4588,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,2247.52,0.00,31.56,1.40%,51.56%,0.35,1.00
11/17/2020,ID-PB,Papua Barat,1,0,15,-14,4672,72,4120,480,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,4095.73,0.00,63.12,1.54%,88.18%,,0.00
11/17/2020,ID-RI,Riau,268,2,41,225,17025,398,14399,2228,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,44.12,2802.88,0.33,65.52,2.34%,84.58%,1.81,0.25
11/17/2020,ID-SR,Sulawesi Barat,6,0,3,3,1321,17,955,349,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,3.85,846.80,0.00,10.90,1.29%,72.29%,1.20,1.00
11/17/2020,ID-SN,Sulawesi Selatan,63,1,35,27,19438,476,17348,1614,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.68,2061.97,0.11,50.49,2.45%,89.25%,1.37,
11/17/2020,ID-ST,Sulawesi Tengah,33,1,15,17,1265,51,888,326,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,11.17,428.01,0.34,17.26,4.03%,70.20%,0.45,0.50
11/17/2020,ID-SG,Sulawesi Tenggara,17,0,3,14,5731,92,4469,1170,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,6.45,2174.57,0.00,34.91,1.61%,77.98%,0.41,0.00
11/17/2020,ID-SA,Sulawesi Utara,46,0,29,17,6107,228,4989,890,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,17.41,2311.61,0.00,86.30,3.73%,81.69%,0.46,0.00
11/17/2020,ID-SB,Sumatera Barat,105,10,37,58,17498,350,13955,3193,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,19.02,3170.36,1.81,63.41,2.00%,79.75%,2.76,3.33
11/17/2020,ID-SS,Sumatera Selatan,50,0,31,19,8805,468,7184,1153,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.08,1071.49,0.00,56.95,5.32%,81.59%,1.11,0.00
11/17/2020,ID-SU,Sumatera Utara,101,1,106,-6,14511,584,11927,2000,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.79,975.54,0.07,39.26,4.02%,82.19%,0.86,0.25
11/18/2020,ID-AC,Aceh,18,23,115,-120,7993,318,6411,1264,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,3.43,1523.27,4.38,60.60,3.98%,80.21%,0.42,7.67
11/18/2020,ID-BA,Bali,69,1,85,-17,12769,404,11716,649,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,16.37,3028.58,0.24,95.82,3.16%,91.75%,34.50,
11/18/2020,ID-BT,Banten,54,0,0,54,11044,298,8223,2523,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.04,1030.00,0.00,27.79,2.70%,74.46%,,1.00
11/18/2020,ID-BE,Bengkulu,21,1,20,0,1440,64,1108,268,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,10.50,720.17,0.50,32.01,4.44%,76.94%,1.50,1.00
11/18/2020,ID-JK,DKI Jakarta,1148,11,2193,-1056,121818,2494,110413,8911,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,105.84,11231.46,1.01,229.94,2.05%,90.64%,1.11,0.31
11/18/2020,ID-YO,Daerah Istimewa Yogyakarta,153,2,41,110,4828,117,3714,997,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,42.14,1329.66,0.55,32.22,2.42%,76.93%,1.70,2.00
11/18/2020,ID-GO,Gorontalo,3,0,3,0,3057,88,2908,61,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,2589.25,0.00,74.54,2.88%,95.13%,,1.00
11/18/2020,IDN,Indonesia,4265,110,3711,444,478720,15503,402347,60870,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.08,1805.23,0.41,58.46,3.24%,84.05%,1.12,1.13
11/18/2020,ID-JA,Jambi,27,0,37,-10,1491,32,1030,429,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,7.73,426.81,0.00,9.16,2.15%,69.08%,2.70,0.00
11/18/2020,ID-JB,Jawa Barat,367,4,887,-524,46061,857,36382,8822,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,8.13,1019.92,0.09,18.98,1.86%,78.99%,0.57,0.17
11/18/2020,ID-JT,Jawa Tengah,495,18,388,89,45296,2086,34243,8967,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,13.61,1245.63,0.49,57.36,4.61%,75.60%,0.76,0.43
11/18/2020,ID-JI,Jawa Timur,480,16,100,364,57238,4078,50730,2430,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,11.86,1414.02,0.40,100.74,7.12%,88.63%,2.32,0.73
11/18/2020,ID-KB,Kalimantan Barat,39,0,11,28,2159,22,1589,548,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,7.19,398.13,0.00,4.06,1.02%,73.60%,1.03,1.00
11/18/2020,ID-KS,Kalimantan Selatan,83,1,0,82,12640,505,11588,547,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,20.63,3141.90,0.25,125.53,4.00%,91.68%,5.93,
11/18/2020,ID-KT,Kalimantan Tengah,45,1,26,18,5086,171,4254,661,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,17.51,1978.77,0.39,66.53,3.36%,83.64%,0.69,0.50
11/18/2020,ID-KI,Kalimantan Timur,254,0,65,189,17597,536,14807,2254,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,71.51,4953.84,0.00,150.89,3.05%,84.15%,1.49,1.00
11/18/2020,ID-KU,Kalimantan Utara,14,0,0,14,1009,11,853,145,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,21.59,1556.12,0.00,16.96,1.09%,84.54%,0.93,1.00
11/18/2020,ID-BB,Kepulauan Bangka Belitung,12,0,14,-2,832,10,719,103,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,8.70,603.00,0.00,7.25,1.20%,86.42%,0.80,1.00
11/18/2020,ID-KR,Kepulauan Riau,0,0,1,-1,4738,123,3491,1124,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,2455.69,0.00,63.75,2.60%,73.68%,0.00,0.00
11/18/2020,ID-LA,Lampung,0,0,3,-3,2766,116,1568,1082,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,304.10,0.00,12.75,4.19%,56.69%,0.00,0.00
11/18/2020,ID-MA,Maluku,4,0,2,2,4152,53,3589,510,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.17,2247.85,0.00,28.69,1.28%,86.44%,0.21,1.00
11/18/2020,ID-MU,Maluku Utara,5,1,0,4,2322,77,1946,299,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.82,1775.50,0.76,58.88,3.32%,83.81%,0.25,
11/18/2020,ID-NB,Nusa Tenggara Barat,21,1,10,10,4428,230,3560,638,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.98,840.19,0.19,43.64,5.19%,80.40%,5.25,
11/18/2020,ID-NT,Nusa Tenggara Timur,33,0,7,26,899,14,635,250,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,6.10,166.13,0.00,2.59,1.56%,70.63%,1.32,1.00
11/18/2020,ID-PA,Papua,4,0,0,4,9759,137,5030,4592,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.92,2248.44,0.00,31.56,1.40%,51.54%,0.67,1.00
11/18/2020,ID-PB,Papua Barat,75,0,98,-23,4747,72,4218,457,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,65.75,4161.48,0.00,63.12,1.52%,88.86%,75.00,1.00
11/18/2020,ID-RI,Riau,274,2,248,24,17299,400,14647,2252,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,45.11,2847.99,0.33,65.85,2.31%,84.67%,1.02,1.00
11/18/2020,ID-SR,Sulawesi Barat,2,1,1,0,1323,18,956,349,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,848.09,0.64,11.54,1.36%,72.26%,0.33,
11/18/2020,ID-SN,Sulawesi Selatan,46,0,10,36,19484,476,17358,1650,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.88,2066.85,0.00,50.49,2.44%,89.09%,0.73,0.00
11/18/2020,ID-ST,Sulawesi Tengah,73,1,6,66,1338,52,894,392,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,24.70,452.71,0.34,17.59,3.89%,66.82%,2.21,1.00
11/18/2020,ID-SG,Sulawesi Tenggara,96,0,0,96,5827,92,4469,1266,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,36.43,2211.00,0.00,34.91,1.58%,76.69%,5.65,1.00
11/18/2020,ID-SA,Sulawesi Utara,6,0,9,-3,6113,228,4998,887,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,2.27,2313.88,0.00,86.30,3.73%,81.76%,0.13,1.00
11/18/2020,ID-SB,Sumatera Barat,210,6,147,57,17708,356,14102,3250,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,38.05,3208.41,1.09,64.50,2.01%,79.64%,2.00,0.60
11/18/2020,ID-SS,Sumatera Selatan,50,2,2,46,8855,470,7186,1199,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.08,1077.57,0.24,57.19,5.31%,81.15%,1.00,
11/18/2020,ID-SU,Sumatera Utara,85,2,72,11,14596,586,11999,2011,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.71,981.25,0.13,39.40,4.01%,82.21%,0.84,2.00
11/19/2020,ID-AC,Aceh,50,0,0,50,8043,318,6411,1314,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,9.53,1532.80,0.00,60.60,3.95%,79.71%,2.78,0.00
11/19/2020,ID-BA,Bali,88,0,66,22,12857,404,11782,671,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,20.87,3049.45,0.00,95.82,3.14%,91.64%,1.28,0.00
11/19/2020,ID-BT,Banten,159,0,0,159,11203,298,8223,2682,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.83,1044.82,0.00,27.79,2.66%,73.40%,2.94,1.00
11/19/2020,ID-BE,Bengkulu,21,2,15,4,1461,66,1123,272,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,10.50,730.67,1.00,33.01,4.52%,76.87%,1.00,2.00
11/19/2020,ID-JK,DKI Jakarta,1185,14,2671,-1500,123003,2508,113084,7411,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,109.26,11340.71,1.29,231.23,2.04%,91.94%,1.03,1.27
11/19/2020,ID-YO,Daerah Istimewa Yogyakarta,108,0,50,58,4936,117,3764,1055,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,29.74,1359.40,0.00,32.22,2.37%,76.26%,0.71,0.00
11/19/2020,ID-GO,Gorontalo,0,0,0,0,3057,88,2908,61,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2589.25,0.00,74.54,2.88%,95.13%,0.00,1.00
11/19/2020,IDN,Indonesia,4798,97,4265,436,483518,15600,406612,61306,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.09,1823.32,0.37,58.83,3.23%,84.09%,1.12,0.88
11/19/2020,ID-JA,Jambi,40,1,45,-6,1531,33,1075,423,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,11.45,438.26,0.29,9.45,2.16%,70.22%,1.48,
11/19/2020,ID-JB,Jawa Barat,395,8,640,-253,46456,865,37022,8569,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,8.75,1028.67,0.18,19.15,1.86%,79.69%,1.08,2.00
11/19/2020,ID-JT,Jawa Tengah,442,8,333,101,45738,2094,34576,9068,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,12.15,1257.78,0.22,57.58,4.58%,75.60%,0.89,0.44
11/19/2020,ID-JI,Jawa Timur,425,6,400,19,57663,4084,51130,2449,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,10.50,1424.52,0.15,100.89,7.08%,88.67%,0.89,0.38
11/19/2020,ID-KB,Kalimantan Barat,28,0,10,18,2187,22,1599,566,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.16,403.30,0.00,4.06,1.01%,73.11%,0.72,1.00
11/19/2020,ID-KS,Kalimantan Selatan,40,3,2,35,12680,508,11590,582,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,9.94,3151.84,0.75,126.27,4.01%,91.40%,0.48,3.00
11/19/2020,ID-KT,Kalimantan Tengah,20,5,29,-14,5106,176,4283,647,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,7.78,1986.55,1.95,68.47,3.45%,83.88%,0.44,5.00
11/19/2020,ID-KI,Kalimantan Timur,131,0,0,131,17728,536,14807,2385,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,36.88,4990.72,0.00,150.89,3.02%,83.52%,0.52,1.00
11/19/2020,ID-KU,Kalimantan Utara,0,0,3,-3,1009,11,856,142,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,1556.12,0.00,16.96,1.09%,84.84%,0.00,1.00
11/19/2020,ID-BB,Kepulauan Bangka Belitung,23,1,0,22,855,11,719,125,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,16.67,619.67,0.72,7.97,1.29%,84.09%,1.92,
11/19/2020,ID-KR,Kepulauan Riau,21,0,1,20,4759,123,3492,1144,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.88,2466.57,0.00,63.75,2.58%,73.38%,,1.00
11/19/2020,ID-LA,Lampung,125,4,50,71,2891,120,1618,1153,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,13.74,317.85,0.44,13.19,4.15%,55.97%,,
11/19/2020,ID-MA,Maluku,50,4,13,33,4202,57,3602,543,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,27.07,2274.92,2.17,30.86,1.36%,85.72%,12.50,
11/19/2020,ID-MU,Maluku Utara,1,2,16,-17,2323,79,1962,282,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1776.26,1.53,60.41,3.40%,84.46%,0.20,2.00
11/19/2020,ID-NB,Nusa Tenggara Barat,16,0,14,2,4444,230,3574,640,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.04,843.22,0.00,43.64,5.18%,80.42%,0.76,0.00
11/19/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,899,14,635,250,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,166.13,0.00,2.59,1.56%,70.63%,0.00,1.00
11/19/2020,ID-PA,Papua,0,0,0,0,9759,137,5030,4592,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2248.44,0.00,31.56,1.40%,51.54%,0.00,1.00
11/19/2020,ID-PB,Papua Barat,36,4,53,-21,4783,76,4271,436,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,31.56,4193.04,3.51,66.63,1.59%,89.30%,0.48,
11/19/2020,ID-RI,Riau,688,2,998,-312,17987,402,15645,1940,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,113.27,2961.26,0.33,66.18,2.23%,86.98%,2.51,1.00
11/19/2020,ID-SR,Sulawesi Barat,29,0,11,18,1352,18,967,367,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,18.59,866.68,0.00,11.54,1.33%,71.52%,14.50,0.00
11/19/2020,ID-SN,Sulawesi Selatan,117,2,111,4,19601,478,17469,1654,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,12.41,2079.27,0.21,50.71,2.44%,89.12%,2.54,
11/19/2020,ID-ST,Sulawesi Tengah,52,2,15,35,1390,54,909,427,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,17.59,470.30,0.68,18.27,3.88%,65.40%,0.71,2.00
11/19/2020,ID-SG,Sulawesi Tenggara,70,0,0,70,5897,92,4469,1336,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,26.56,2237.56,0.00,34.91,1.56%,75.78%,0.73,1.00
11/19/2020,ID-SA,Sulawesi Utara,120,3,10,107,6233,231,5008,994,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,45.42,2359.30,1.14,87.44,3.71%,80.35%,20.00,
11/19/2020,ID-SB,Sumatera Barat,195,2,401,-208,17903,358,14503,3042,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,35.33,3243.74,0.36,64.86,2.00%,81.01%,0.93,0.33
11/19/2020,ID-SS,Sumatera Selatan,44,13,41,-10,8899,483,7227,1189,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.35,1082.93,1.58,58.78,5.43%,81.21%,0.88,6.50
11/19/2020,ID-SU,Sumatera Utara,79,2,77,0,14675,588,12076,2011,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.31,986.56,0.13,39.53,4.01%,82.29%,0.93,1.00
11/20/2020,ID-AC,Aceh,21,0,0,21,8064,318,6411,1335,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,4.00,1536.80,0.00,60.60,3.94%,79.50%,0.42,1.00
11/20/2020,ID-BA,Bali,61,2,54,5,12918,406,11836,676,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,14.47,3063.92,0.47,96.30,3.14%,91.62%,0.69,
11/20/2020,ID-BT,Banten,128,4,4,120,11331,302,8227,2802,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.94,1056.76,0.37,28.17,2.67%,72.61%,0.81,
11/20/2020,ID-BE,Bengkulu,15,0,41,-26,1476,66,1164,246,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,7.50,738.17,0.00,33.01,4.47%,78.86%,0.71,0.00
11/20/2020,ID-JK,DKI Jakarta,1240,0,570,670,124243,2508,113654,8081,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,114.33,11455.04,0.00,231.23,2.02%,91.48%,1.05,0.00
11/20/2020,ID-YO,Daerah Istimewa Yogyakarta,68,2,59,7,5004,119,3823,1062,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,18.73,1378.13,0.55,32.77,2.38%,76.40%,0.63,
11/20/2020,ID-GO,Gorontalo,0,0,0,0,3057,88,2908,61,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2589.25,0.00,74.54,2.88%,95.13%,1.00,1.00
11/20/2020,IDN,Indonesia,4792,78,3940,774,488310,15678,410552,62080,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.07,1841.39,0.29,59.12,3.21%,84.08%,1.00,0.80
11/20/2020,ID-JA,Jambi,45,0,40,5,1576,33,1115,428,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,12.88,451.14,0.00,9.45,2.09%,70.75%,1.13,0.00
11/20/2020,ID-JB,Jawa Barat,872,1,102,769,47328,866,37124,9338,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.31,1047.98,0.02,19.18,1.83%,78.44%,2.21,0.13
